schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,parish,age_band,sex,count
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,30-34,male,60
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,35-39,male,86
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,40-44,male,93
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,45-49,male,122
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,50-54,male,117
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,55-59,male,141
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,60-64,male,111
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,65-69,male,73
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,70-74,male,73
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,75-79,male,54
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,80+,male,77
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_male,csv_parish_age_sex_long_v1,St John,All,male,1532
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,<5,all,134
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,5-9,all,167
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,10-14,all,171
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,15-19,all,175
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,20-24,all,174
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,25-29,all,147
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,30-34,all,120
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,35-39,all,166
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,40-44,all,213
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,45-49,all,221
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,50-54,all,262
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,55-59,all,274
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,60-64,all,205
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,65-69,all,146
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,70-74,all,162
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,75-79,all,135
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,80+,all,179
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_john_all,csv_parish_age_sex_long_v1,St John,All,all,3051
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,<5,female,127
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,5-9,female,132
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,10-14,female,176
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,15-19,female,151
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,20-24,female,123
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,25-29,female,125
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,30-34,female,143
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,35-39,female,190
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,40-44,female,194
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,45-49,female,230
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,50-54,female,233
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,55-59,female,221
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,60-64,female,214
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,65-69,female,161
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,70-74,female,171
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,75-79,female,88
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,80+,female,189
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_female,csv_parish_age_sex_long_v1,St Lawrence,All,female,2868
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,<5,male,133
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,5-9,male,144
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,10-14,male,154
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,15-19,male,160
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,20-24,male,142
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,25-29,male,110
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,30-34,male,125
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,35-39,male,170
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,40-44,male,205
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,45-49,male,199
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,50-54,male,227
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,55-59,male,234
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,60-64,male,177
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,65-69,male,155
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,70-74,male,129
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,75-79,male,88
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,80+,male,141
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_male,csv_parish_age_sex_long_v1,St Lawrence,All,male,2693
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,<5,all,260
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,5-9,all,276
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,10-14,all,330
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,15-19,all,311
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,20-24,all,265
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,25-29,all,235
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,30-34,all,268
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,35-39,all,360
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,40-44,all,399
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,45-49,all,429
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,50-54,all,460
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,55-59,all,455
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,60-64,all,391
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,65-69,all,316
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,70-74,all,300
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,75-79,all,176
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,80+,all,330
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_lawrence_all,csv_parish_age_sex_long_v1,St Lawrence,All,all,5561
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,<5,female,63
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,5-9,female,113
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,10-14,female,113
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,15-19,female,114
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,20-24,female,98
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,25-29,female,72
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,30-34,female,95
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,35-39,female,120
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,40-44,female,126
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,45-49,female,163
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,50-54,female,182
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,55-59,female,168
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,60-64,female,135
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,65-69,female,107
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,70-74,female,116
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,75-79,female,86
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,80+,female,118
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_female,csv_parish_age_sex_long_v1,St Martin,All,female,1989
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,<5,male,76
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,5-9,male,105
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,10-14,male,112
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,15-19,male,113
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,20-24,male,109
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,25-29,male,76
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,30-34,male,92
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,35-39,male,104
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,40-44,male,142
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,45-49,male,152
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,50-54,male,149
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,55-59,male,183
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,60-64,male,152
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,65-69,male,105
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,70-74,male,100
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,75-79,male,81
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,80+,male,108
1.0,census_2021_parish_age_sex_csv,532eb6d7a9a76b682ab056ba45f09f129bd768b71d45f7f7b0d587af95d8ff39,,2021-03-21,observed,csv_st_martin_male,csv_parish_age_sex_long_v1,St Martin,All,male,1959
