schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,year,age,sex,count,reporting_status,upper_bound
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2021_age_96_Male_and_Female,annual_estimates_sex_sum_v1,2021,96,all,60,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_97_col_Male,annual_estimates_observed_v1,2021,97,male,0,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_97_col_Female,annual_estimates_observed_v1,2021,97,female,40,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2021_age_97_Male_and_Female,annual_estimates_sex_sum_v1,2021,97,all,40,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_98_col_Male,annual_estimates_observed_v1,2021,98,male,10,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_98_col_Female,annual_estimates_observed_v1,2021,98,female,20,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2021_age_98_Male_and_Female,annual_estimates_sex_sum_v1,2021,98,all,30,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_99_col_Male,annual_estimates_observed_v1,2021,99,male,10,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_99_col_Female,annual_estimates_observed_v1,2021,99,female,10,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2021_age_99_Male_and_Female,annual_estimates_sex_sum_v1,2021,99,all,20,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_100_col_Male,annual_estimates_observed_v1,2021,100,male,0,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2021_age_100_col_Female,annual_estimates_observed_v1,2021,100,female,10,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2021_age_100_Male_and_Female,annual_estimates_sex_sum_v1,2021,100,all,10,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_0_col_Male,annual_estimates_observed_v1,2022,0,male,470,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_0_col_Female,annual_estimates_observed_v1,2022,0,female,370,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_0_Male_and_Female,annual_estimates_sex_sum_v1,2022,0,all,840,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_1_col_Male,annual_estimates_observed_v1,2022,1,male,470,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_1_col_Female,annual_estimates_observed_v1,2022,1,female,420,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_1_Male_and_Female,annual_estimates_sex_sum_v1,2022,1,all,890,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_2_col_Male,annual_estimates_observed_v1,2022,2,male,450,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_2_col_Female,annual_estimates_observed_v1,2022,2,female,430,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_2_Male_and_Female,annual_estimates_sex_sum_v1,2022,2,all,880,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_3_col_Male,annual_estimates_observed_v1,2022,3,male,490,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_3_col_Female,annual_estimates_observed_v1,2022,3,female,390,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_3_Male_and_Female,annual_estimates_sex_sum_v1,2022,3,all,880,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_4_col_Male,annual_estimates_observed_v1,2022,4,male,470,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_4_col_Female,annual_estimates_observed_v1,2022,4,female,480,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_4_Male_and_Female,annual_estimates_sex_sum_v1,2022,4,all,950,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_5_col_Male,annual_estimates_observed_v1,2022,5,male,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_5_col_Female,annual_estimates_observed_v1,2022,5,female,450,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_5_Male_and_Female,annual_estimates_sex_sum_v1,2022,5,all,960,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_6_col_Male,annual_estimates_observed_v1,2022,6,male,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_6_col_Female,annual_estimates_observed_v1,2022,6,female,490,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_6_Male_and_Female,annual_estimates_sex_sum_v1,2022,6,all,1010,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_7_col_Male,annual_estimates_observed_v1,2022,7,male,530,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_7_col_Female,annual_estimates_observed_v1,2022,7,female,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_7_Male_and_Female,annual_estimates_sex_sum_v1,2022,7,all,1040,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_8_col_Male,annual_estimates_observed_v1,2022,8,male,500,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_8_col_Female,annual_estimates_observed_v1,2022,8,female,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_8_Male_and_Female,annual_estimates_sex_sum_v1,2022,8,all,1010,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_9_col_Male,annual_estimates_observed_v1,2022,9,male,540,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_9_col_Female,annual_estimates_observed_v1,2022,9,female,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_9_Male_and_Female,annual_estimates_sex_sum_v1,2022,9,all,1060,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_10_col_Male,annual_estimates_observed_v1,2022,10,male,570,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_10_col_Female,annual_estimates_observed_v1,2022,10,female,570,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_10_Male_and_Female,annual_estimates_sex_sum_v1,2022,10,all,1140,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_11_col_Male,annual_estimates_observed_v1,2022,11,male,550,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_11_col_Female,annual_estimates_observed_v1,2022,11,female,540,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_11_Male_and_Female,annual_estimates_sex_sum_v1,2022,11,all,1090,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_12_col_Male,annual_estimates_observed_v1,2022,12,male,530,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_12_col_Female,annual_estimates_observed_v1,2022,12,female,550,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_12_Male_and_Female,annual_estimates_sex_sum_v1,2022,12,all,1080,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_13_col_Male,annual_estimates_observed_v1,2022,13,male,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_13_col_Female,annual_estimates_observed_v1,2022,13,female,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_13_Male_and_Female,annual_estimates_sex_sum_v1,2022,13,all,1030,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_14_col_Male,annual_estimates_observed_v1,2022,14,male,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_14_col_Female,annual_estimates_observed_v1,2022,14,female,550,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_14_Male_and_Female,annual_estimates_sex_sum_v1,2022,14,all,1070,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_15_col_Male,annual_estimates_observed_v1,2022,15,male,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_15_col_Female,annual_estimates_observed_v1,2022,15,female,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_15_Male_and_Female,annual_estimates_sex_sum_v1,2022,15,all,1040,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_16_col_Male,annual_estimates_observed_v1,2022,16,male,500,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_16_col_Female,annual_estimates_observed_v1,2022,16,female,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_16_Male_and_Female,annual_estimates_sex_sum_v1,2022,16,all,1020,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_17_col_Male,annual_estimates_observed_v1,2022,17,male,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_17_col_Female,annual_estimates_observed_v1,2022,17,female,500,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_17_Male_and_Female,annual_estimates_sex_sum_v1,2022,17,all,1010,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_18_col_Male,annual_estimates_observed_v1,2022,18,male,530,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_18_col_Female,annual_estimates_observed_v1,2022,18,female,520,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_18_Male_and_Female,annual_estimates_sex_sum_v1,2022,18,all,1050,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_19_col_Male,annual_estimates_observed_v1,2022,19,male,540,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_19_col_Female,annual_estimates_observed_v1,2022,19,female,530,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_19_Male_and_Female,annual_estimates_sex_sum_v1,2022,19,all,1070,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_20_col_Male,annual_estimates_observed_v1,2022,20,male,480,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_20_col_Female,annual_estimates_observed_v1,2022,20,female,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_20_Male_and_Female,annual_estimates_sex_sum_v1,2022,20,all,990,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_21_col_Male,annual_estimates_observed_v1,2022,21,male,540,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_21_col_Female,annual_estimates_observed_v1,2022,21,female,510,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_21_Male_and_Female,annual_estimates_sex_sum_v1,2022,21,all,1050,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_22_col_Male,annual_estimates_observed_v1,2022,22,male,480,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_22_col_Female,annual_estimates_observed_v1,2022,22,female,500,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_22_Male_and_Female,annual_estimates_sex_sum_v1,2022,22,all,980,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_23_col_Male,annual_estimates_observed_v1,2022,23,male,560,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_23_col_Female,annual_estimates_observed_v1,2022,23,female,480,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_23_Male_and_Female,annual_estimates_sex_sum_v1,2022,23,all,1040,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_24_col_Male,annual_estimates_observed_v1,2022,24,male,550,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_24_col_Female,annual_estimates_observed_v1,2022,24,female,530,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_24_Male_and_Female,annual_estimates_sex_sum_v1,2022,24,all,1080,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_25_col_Male,annual_estimates_observed_v1,2022,25,male,630,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_25_col_Female,annual_estimates_observed_v1,2022,25,female,560,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_25_Male_and_Female,annual_estimates_sex_sum_v1,2022,25,all,1190,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_26_col_Male,annual_estimates_observed_v1,2022,26,male,590,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_26_col_Female,annual_estimates_observed_v1,2022,26,female,600,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_26_Male_and_Female,annual_estimates_sex_sum_v1,2022,26,all,1190,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_27_col_Male,annual_estimates_observed_v1,2022,27,male,640,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_27_col_Female,annual_estimates_observed_v1,2022,27,female,530,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_27_Male_and_Female,annual_estimates_sex_sum_v1,2022,27,all,1170,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_28_col_Male,annual_estimates_observed_v1,2022,28,male,640,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_28_col_Female,annual_estimates_observed_v1,2022,28,female,640,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_28_Male_and_Female,annual_estimates_sex_sum_v1,2022,28,all,1280,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_29_col_Male,annual_estimates_observed_v1,2022,29,male,620,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_29_col_Female,annual_estimates_observed_v1,2022,29,female,600,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_29_Male_and_Female,annual_estimates_sex_sum_v1,2022,29,all,1220,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_30_col_Male,annual_estimates_observed_v1,2022,30,male,680,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_30_col_Female,annual_estimates_observed_v1,2022,30,female,620,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_30_Male_and_Female,annual_estimates_sex_sum_v1,2022,30,all,1300,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_31_col_Male,annual_estimates_observed_v1,2022,31,male,620,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_31_col_Female,annual_estimates_observed_v1,2022,31,female,670,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_31_Male_and_Female,annual_estimates_sex_sum_v1,2022,31,all,1290,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_32_col_Male,annual_estimates_observed_v1,2022,32,male,720,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_32_col_Female,annual_estimates_observed_v1,2022,32,female,670,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,derived,derived_from_2022_age_32_Male_and_Female,annual_estimates_sex_sum_v1,2022,32,all,1390,reported,
1.0,annual_population_estimates_by_age_sex_csv,1b7b14fa75cab035860dd865eedd72527a92dac1a9ca0fcf76bbb5a2b731e368,,2011/2024,observed,csv_row_2022_age_33_col_Male,annual_estimates_observed_v1,2022,33,male,660,reported,
