schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,week_ending,dose,age_band,metric,value,reporting_status,upper_bound
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,80_plus,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose75to79years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,75_to_79,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose70to74years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,70_to_74,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose65to69years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,65_to_69,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose60to64years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,60_to_64,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose55to59years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,55_to_59,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose50to54years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,50_to_54,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose40to49years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,40_to_49,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose30to39years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,30_to_39,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose18to29years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,18_to_29,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose16to17years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,16_to_17,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose12to15years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,12_to_15,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesFourthDose5to11years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,5_to_11,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,80_plus,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose75to79years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,75_to_79,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose70to74years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,70_to_74,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose65to69years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,65_to_69,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose60to64years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,60_to_64,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose55to59years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,55_to_59,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose50to54years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,50_to_54,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose40to49years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,40_to_49,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose30to39years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,30_to_39,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose18to29years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,18_to_29,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose16to17years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,16_to_17,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose12to15years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,12_to_15,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedFourthDose5to11years,csv_covid_weekly_vaccination_long_v1,2021-11-21,dose_4,5_to_11,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalNumberAutumnBooster2022Percentage50plus,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,50_plus,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202212to15years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,12_to_15,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202216to17years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,16_to_17,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202218to29years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,18_to_29,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202230to39years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,30_to_39,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202240to49years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,40_to_49,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202250to54years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,50_to_54,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202255to59years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,55_to_59,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster20225to11years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,5_to_11,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202260to64years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,60_to_64,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202265to69years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,65_to_69,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202270to74years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,70_to_74,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202275to79years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,75_to_79,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsPercentagePopulationVaccinatedAutumnBooster202280yearsandover,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,80_plus,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalNumberAutumnBooster2022,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,all,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202212to15years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,12_to_15,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202216to17years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,16_to_17,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202218to29years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,18_to_29,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202230to39years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,30_to_39,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202240to49years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,40_to_49,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202250to54years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,50_to_54,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202255to59years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,55_to_59,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster20225to11years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,5_to_11,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202260to64years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,60_to_64,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202265to69years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,65_to_69,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202270to74years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,70_to_74,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202275to79years,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,75_to_79,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-21_col_VaccinationsTotalVaccinationDosesAutumnBooster202280yearsandover,csv_covid_weekly_vaccination_long_v1,2021-11-21,autumn_2022_booster,80_plus,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberFirstDoseVaccinations,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,all,cumulative_doses,79684,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberSecondDoseVaccinations,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_2,all,cumulative_doses,75166,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberThirdDoseVaccinations,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_3,all,cumulative_doses,30041,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberFourthDoseVaccinations,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_4,all,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberFirstDoseVaccinationsPercentage,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,all,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberSecondDoseVaccinationsPercentage,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_2,all,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberThirdDoseVaccinationsPercentage,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_3,all,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalNumberFourthDoseVaccinationsPercentage,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_4,all,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,80_plus,cumulative_doses,5652,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose75to79years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,75_to_79,cumulative_doses,3501,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose70to74years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,70_to_74,cumulative_doses,4675,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose65to69years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,65_to_69,cumulative_doses,5191,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose60to64years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,60_to_64,cumulative_doses,6599,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose55to59years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,55_to_59,cumulative_doses,7852,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose50to54years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,50_to_54,cumulative_doses,7820,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose40to49years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,40_to_49,cumulative_doses,13407,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose30to39years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,30_to_39,cumulative_doses,11559,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose18to29years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,18_to_29,cumulative_doses,10714,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose17yearsandunder,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,17_and_under,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose16to17years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,16_to_17,cumulative_doses,1240,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose12to15years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,12_to_15,cumulative_doses,1473,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsTotalVaccinationDosesFirstDose5to11years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,5_to_11,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsPercentagePopulationVaccinatedFirstDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,80_plus,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2021-11-24_col_VaccinationsPercentagePopulationVaccinatedFirstDose75to79years,csv_covid_weekly_vaccination_long_v1,2021-11-24,dose_1,75_to_79,percent_population,1,reported,
