Date,TestsTotaltests,TestsTotalsamplestestedpriorto1July2020,TestsTotalsamplestestedsince1July2020,TestsReasonfortestseekinghealthcaresymptomatic,TestsReasonforTestInboundTravel,TestsReasonforTestOnIslandSurveillanceScreening,TestsPendingResults,TestsNegativeTestsPriorto1July2020,TestsNegativeTestssince1July2020,TestsAverageTurnaroundTimeAllSwabsLast7days,TestsTotalNegativeTests,CasesTotalConfirmedPositiveCases,CasesFemalePositiveNumber,CasesMalePositiveNumber,CasesFemalePositivePercentage,CasesMalePositivePercentage,CasesAverageAgeTestedPositive,CasesSeven7DayNumberper100000,CasesFortnight14dayNumberper100000,CasesPositiveCasesIdentifiedPriorto1July2020,CasesPositiveCasesIdentifiedSince1July2020,CasesPositiveCasesIdentifiedSymptomaticIndividualsSeekingHealthcare,CasesPositiveCasesIdentifiedInboundTravelArrivalsScreening,CasesPositiveCasesIdentifiedAdmissionsScreening,CasesPositiveCasesIdentifiedWorkforceScreening,CasesPositiveCasesIdentifiedCohortScreening,CasesPositiveCasesIdentifiedContactTracing,CasesOldCasesConfirmedBySerology,CasesManagedInOtherJurisdictions,CasesCurrentKnownActiveCases,CasesSymptomatic,CasesAsymptomatic,CasesNumberOfKnownDirectContactsOfCurrentActiveCases,CasesDailyNewConfirmedCases,CasesKnownCasesInCareHomes,CasesKnownCasesInCommunity,CasesKnownCasesInHospital,RecoveriesTotalRecovered,RecoveriesFemaleRecoveredNumber,RecoveriesMaleRecoveredNumber,RecoveriesFemaleRecoveredPercentage,RecoveriesMaleRecoveredPercentage,RecoveriesAverageAgeRecovered,MortalityTotalDeaths,MortalityLaboratoryProvenDeaths,MortalityProbableCovid-19,MortalityDeathsGeneralHospital,MortalityDeathsStSaviours,MortalityDeathsCareHomes,MortalityDeathsDomesticProperties,MortalityDeathsAge40to49,Mortalitypercentageregistereddeathsaged40-49,MortalityDeathsAge50to59,Mortalitypercentageregistereddeathsaged50-59,MortalityDeathsAge60to69,Mortalitypercentageregistereddeathsaged60-69,MortalityDeathsAge70to79,Mortalitypercentageregistereddeathsaged70-79,MortalityDeathsAge80to89,Mortalitypercentageregistereddeathsaged80-89,MortalityDeathsAge90andover,Mortalitypercentageregistereddeathsaged90andover,MortalityDeathsFemale,MortalityDeathsMale,InboundTravelPercentageArrivalsScreeningIdentifiedatDay0,InboundTravelPercentageArrivalsScreeningIdentifiedatDay5,InboundTravelPercentageArrivalsScreeningIdentifiedatDay8or10,InboundTravelPercentageArrivingfromRed,InboundTravelPercentageArrivingfromAmber,InboundTravelPercentageArrivingfromGreen,InboundTravelPercentageArrivingbyAir,InboundTravelPercentageArrivingBySea,InboundTravelPercentageTravellersDeclaredasResident,InboundTravelReasonforTravelBusinessVisitortoJersey,InboundTravelReasonforTravelCriticalWorker,InboundTravelReasonforTravelHolidayLeisureVisitortoJersey,InboundTravelReasonforTravelJerseyResidentReturningHome,InboundTravelReasonforTravelNotRecorded,InboundTravelReasonforTravelSeasonalWorker,InboundTravelReasonforTravelUniversityStudentReturningHome,InboundTravelReasonforTravelVisitingFriendsRelativesinJersey,InboundTravelReasonforTravelCrewonInboundCraft,InboundTravelArrivalsfromAmber,InboundTravelArrivalsfromGreen,InboundTravelArrivalsfromRed,InboundTravelPositiveArrivalsByAir,InboundTravelPositiveArrivalsBySea,InboundTravelNumberArrivalsScreeningIdentifiedatDay0,InboundTravelNumberArrivalsScreeningIdentifiedatDay8or10,InboundTravelNumberArrivalsScreeningIdentifiedatDay5,InboundTravelReasonforTravelBoardingSchoolStudentReturningHome,InboundTravelReasonforTravelPercentageBoardingSchoolStudentReturningHome,InboundTravelReasonforTravelPercentageBusinessVisitortoJersey,InboundTravelReasonforTravelPercentageCriticalWorker,InboundTravelReasonforTravelPercentageHolidayLeisureVisitortoJersey,InboundTravelReasonforTravelPercentageJerseyResidentReturningHome,InboundTravelReasonforTravelPercentageNotRecorded,InboundTravelReasonforTravelPercentageSeasonalWorker,InboundTravelReasonforTravelPercentageUniversityStudentReturningHome,InboundTravelReasonforTravelPercentageVisitingFriendsRelativesinJersey,InboundTravelReasonforTravelPercentageCrewonInboundCraft,7DayRate18to39,7DayRate40to59,7DayRateOver60,7DayRateUnder18,TestReasonbyWeekInboundTravel,TestReasonbyWeekOnIslandSurveillanceScreening,TestReasonbyWeekSeekingHealthcareSymptomatic,7DayRatePercentageChange,DateTime,DateTimeShort
2021-06-19,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,16,4,19,,,,,"12:00 PM, Saturday 19 June 2021","12:00 PM, 19 Jun 2021"
2021-06-18,451698,15802,435896,11402,211427,213067,102,15482,432812,8.16,float;#448294.000000000,3301,1784,1517,0.54,0.46,42,24.12,53.8,320,2994,633,462,66,622,147,1052,13,7,56,40,16,927,1,0,56,0,3186,1733,1453,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.799,0.143,0.058,0.526,0.165,0.31,0.866,0.134,0.428,3322,3076,11795,18809,1062,1104,1176,10528,233,76,143,243,400,62,369,27,66,513,0.01,0.064,0.06,0.229,0.364,0.021,0.021,0.023,0.204,0.005,52,16,4,19,,,,,"3:00 PM, Friday 18 June 2021","3:00 PM, 18 Jun 2021"
2021-06-17,449696,15802,433894,11338,210382,212174,143,15482,430771,8.26,float;#446253.000000000,3299,1783,1516,0.54,0.46,42,27.83,51.95,320,2992,633,460,66,622,147,1052,13,7,55,36,19,886,2,0,55,0,3185,1733,1452,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.798,0.143,0.059,0.526,0.165,0.309,0.865,0.135,0.431,3264,3059,11375,18612,1051,1099,1150,10269,230,76,142,242,398,62,367,27,66,504,0.01,0.065,0.06,0.225,0.368,0.021,0.022,0.023,0.203,0.005,59,13,4,19,,,,,"4:35 PM, Thursday 17 June 2021","4:35 PM, 17 Jun 2021"
2021-06-16,447791,15802,431989,11285,209566,211138,264,15482,428749,8.22,float;#444231.000000000,3295,1780,1515,0.54,0.46,42,31.54,48.24,320,2988,633,460,66,622,147,1048,13,7,51,34,17,872,4,0,51,0,3185,1733,1452,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.798,0.143,0.059,0.526,0.165,0.309,0.865,0.135,0.433,3197,3043,11183,18479,1043,1096,1144,10135,220,76,142,242,398,62,367,27,66,495,0.01,0.064,0.061,0.224,0.369,0.021,0.022,0.023,0.203,0.004,72,13,4,19,,,,,"12:00 AM, Wednesday 16 June 2021","12:00 AM, 16 Jun 2021"
2021-06-15,445444,15802,429642,11240,208597,209805,559,15482,426111,7.97,float;#441593.000000000,3291,1778,1513,0.54,0.46,42,31.54,44.53,320,2984,633,456,66,622,147,1048,13,7,47,30,17,787,1,0,47,0,3185,1733,1452,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.798,0.145,0.057,0.529,0.167,0.305,0.864,0.136,0.433,3106,3029,10917,18215,1033,1081,1123,10003,212,76,139,241,394,62,364,26,66,492,0.01,0.063,0.062,0.222,0.37,0.021,0.022,0.023,0.203,0.004,82,16,4,19,,,,,"5:00 PM, Tuesday 15 June 2021","5:00 PM, 15 Jun 2021"
2021-06-14,442648,15802,426846,11193,206885,208768,452,15482,423426,7.71,float;#438908.000000000,3287,1776,1511,0.54,0.46,42,31.54,40.82,320,2980,633,453,66,621,147,1048,13,7,43,29,14,718,8,0,43,0,3185,1733,1452,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.799,0.146,0.055,0.532,0.166,0.302,0.863,0.137,0.435,2923,2984,10364,17778,1020,1068,1092,9852,207,75,137,241,391,62,362,25,66,490,0.01,0.061,0.063,0.217,0.372,0.021,0.022,0.023,0.206,0.004,92,19,0,19,9880,5170,170,,"4:56 PM, Monday 14 June 2021","4:56 PM, 14 Jun 2021"
2021-06-13,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,16,4,15,,,,,"12:00 AM, Sunday 13 June 2021","12:00 AM, 13 Jun 2021"
2021-06-12,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,16,4,15,,,,,"12:00 AM, Saturday 12 June 2021","12:00 AM, 12 Jun 2021"
2021-06-11,435577,15802,419775,11143,201370,207262,205,15482,416615,8.37,float;#432097.000000000,3274,1767,1507,0.54,0.46,42,28.76,28.76,320,2967,632,445,66,621,147,1044,13,7,30,23,7,468,2,0,30,0,3185,1733,1452,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.798,0.148,0.054,0.539,0.169,0.292,0.861,0.139,0.447,2758,2875,8298,16669,910,1044,1005,9000,192,75,130,240,383,62,355,24,66,469,0.011,0.064,0.067,0.192,0.386,0.021,0.024,0.023,0.208,0.004,92,9,4,5,,,,,"4:55 PM, Friday 11 June 2021","4:55 PM, 11 Jun 2021"
2021-06-10,433200,15802,417398,11111,200154,206133,133,15482,414319,8.33,float;#429801.000000000,3265,1762,1503,0.54,0.46,43,20.41,20.41,320,2958,628,443,66,621,147,1041,13,7,22,13,9,342,6,0,22,0,3184,1733,1451,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.799,0.149,0.052,0.542,0.169,0.289,0.86,0.14,0.452,2703,2858,7946,16467,899,1039,978,8731,186,75,128,240,381,62,354,23,66,467,0.011,0.064,0.068,0.188,0.39,0.021,0.025,0.023,0.207,0.004,85,13,4,5,,,,,"4:40 PM, Thursday 10 June 2021","4:40 PM, 10 Jun 2021"
2021-06-09,431310,15802,415508,11078,199217,205213,104,15482,412463,8.22,float;#427945.000000000,3260,1761,1499,0.54,0.46,43,15.77,15.77,320,2953,627,442,66,621,147,1038,13,7,17,11,6,271,8,0,17,0,3184,1733,1451,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.799,0.149,0.052,0.543,0.17,0.287,0.86,0.14,0.453,2646,2836,7732,16293,885,1035,968,8611,176,75,127,240,380,62,353,23,66,465,0.011,0.064,0.068,0.186,0.391,0.021,0.025,0.023,0.207,0.004,66,13,4,5,,,,,"4:30 PM, Wednesday 9 June 2021","4:30 PM, 9 Jun 2021"
2021-06-08,429292,15802,413490,11049,198166,204275,193,15482,410359,8.22,float;#425841.000000000,3257,1759,1498,0.54,0.46,43,12.99,12.99,320,2950,627,441,66,621,147,1036,13,7,14,9,5,221,4,0,14,0,3184,1733,1451,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.798,0.15,0.052,0.544,0.17,0.286,0.859,0.141,0.454,2602,2820,7446,16079,876,1029,953,8512,164,75,126,240,379,62,352,23,66,462,0.011,0.064,0.069,0.182,0.393,0.021,0.025,0.023,0.208,0.004,46,9,4,0,,,,,"5:00 PM, Tuesday 8 June 2021","5:00 PM, 8 Jun 2021"
2021-06-07,427098,15802,411296,11021,196748,203527,120,15482,408242,8.24,float;#423724.000000000,3253,1758,1494,0.541,0.459,43,8.35,8.35,320,2946,627,439,66,621,147,1034,13,7,10,3,3,131,4,0,10,0,3184,1733,1451,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.797,0.15,0.052,0.547,0.171,0.282,0.859,0.141,0.456,2471,2779,6951,15666,860,1005,933,8351,158,75,124,240,377,62,350,23,66,456,0.012,0.062,0.07,0.175,0.395,0.022,0.025,0.024,0.211,0.004,36,6,4,0,11380,3870,90,,"5:00 PM, Monday 7 June 2021","5:00 PM, 7 Jun 2021"
2021-06-06,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,0,0,,,,,"12:00 PM, Sunday 6 June 2021","12:00 PM, 6 Jun 2021"
2021-06-05,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,0,,,,,"12:00 PM, Saturday 5 June 2021","12:00 PM, 5 Jun 2021"
2021-06-04,420233,15802,404431,10993,190811,202627,207,15482,401300,7.62,float;#416782.000000000,3243,1753,1490,0.541,0.459,43,0,4.64,320,2936,626,431,66,621,147,1033,13,7,3,1,2,56,1,0,3,0,3181,1732,1449,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.449,2341,2707,5186,13524,789,975,845,7624,152,74,117,240,369,62,347,19,65,445,0.013,0.068,0.078,0.15,0.391,0.023,0.028,0.024,0.22,0.004,0,3,0,0,,,,,"4:00 PM, Friday 4 June 2021","4:00 PM, 4 Jun 2021"
2021-06-03,418482,15802,402680,10977,189815,201888,390,15482,399366,7.67,float;#414848.000000000,3243,1753,1490,0.541,0.459,43,0,4.64,320,2936,626,431,66,621,147,1033,13,7,4,1,3,79,0,0,5,0,3180,1731,1449,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.45,2304,2686,4893,13223,776,963,831,7361,147,74,117,240,369,62,347,19,65,444,0.013,0.069,0.08,0.146,0.393,0.023,0.029,0.025,0.219,0.004,0,0,0,0,,,,,"4:10 PM, Thursday 3 June 2021","4:10 PM, 3 Jun 2021"
2021-06-02,416330,15802,400528,10956,188553,201019,224,15482,397380,7.51,float;#412862.000000000,3243,1753,1490,0.541,0.459,43,0,5.57,320,2936,626,431,66,621,147,1033,13,7,5,1,4,114,0,0,5,0,3179,1730,1449,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.436,1617,2024,3989,9590,524,611,600,5775,90,74,117,240,369,62,347,19,65,333,0.013,0.064,0.081,0.159,0.381,0.021,0.024,0.024,0.23,0.004,0,0,0,0,,,,,"4:30 PM, Wednesday 2 June 2021","4:30 PM, 2 Jun 2021"
2021-06-01,413939,15802,398137,10934,187196,200007,306,15482,394907,7.53,float;#410389.000000000,3243,1753,1490,0.541,0.459,43,0,5.57,320,2936,626,431,66,621,147,1033,13,7,5,1,4,114,0,0,5,0,3179,1730,1449,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.435,1564,1993,3706,9278,515,605,591,5624,88,74,117,240,369,62,347,19,65,330,0.0136,0.0644,0.082,0.1525,0.3819,0.0212,0.0249,0.0243,0.2315,0.0036,0,0,0,0,,,,,"4:30 PM, Tuesday 1 June 2021","4:30 PM, 1 Jun 2021"
2021-05-31,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9920,4760,110,,"1:00 AM, Monday 31 May 2021","1:00 AM, 31 May 2021"
2021-05-30,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,"1:00 AM, Sunday 30 May 2021","1:00 AM, 30 May 2021"
2021-05-29,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,-1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,,,,,"1:00 AM, Saturday 29 May 2021","1:00 AM, 29 May 2021"
2021-05-28,404648,15802,388846,10901,179476,198469,204,15482,385718,7.27,float;#401200.000000000,3243,1753,1490,0.541,0.459,43,4.64,6.49,320,2936,626,431,66,621,147,1033,13,7,6,1,5,136,0,0,6,0,3178,1730,1448,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.49,1397,1914,1132,8163,440,566,519,3934,68,74,117,240,369,62,347,19,65,185,0.0101,0.0763,0.1045,0.0618,0.4456,0.024,0.0309,0.0283,0.2148,0.0037,3,6,0,0,,,,,"1:15 PM, Friday 28 May 2021","1:15 PM, 28 May 2021"
2021-05-27,402262,15802,386460,10882,178166,197412,136,15482,383400,7.35,float;#398882.000000000,3243,1753,1490,0.541,0.459,43,4.64,6.49,320,2936,626,431,66,621,147,1033,13,7,6,1,5,136,0,0,6,0,3178,1730,1448,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.498,1370,1905,917,8016,428,563,507,3697,68,74,117,240,369,62,347,19,65,175,0.0099,0.0776,0.108,0.052,0.4543,0.0243,0.0319,0.0287,0.2095,0.0039,7,9,0,0,,,,,"1:45 PM, Thursday 27 May 2021","1:45 PM, 27 May 2021"
2021-05-26,400544,15802,384742,10865,177255,196622,100,15482,381718,7.31,float;#397200.000000000,3243,1753,0.541,0.541,0.459,43,5.57,6.49,320,2936,626,431,66,621,147,1033,13,7,6,1,5,136,0,0,6,0,3178,1730,1448,0.544,0.456,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.498,1347,1894,867,7898,426,563,498,3618,67,74,117,240,369,62,347,19,65,175,0.0101,0.0776,0.1091,0.05,0.4551,0.0245,0.0324,0.0287,0.2085,0.0039,7,9,0,0,,,,,"1:00 PM, Wednesday 26 May 2021","1:00 PM, 26 May 2021"
2021-05-25,398920,15802,383118,10836,176472,195810,116,15482,380078,7.67,float;#395560.000000000,3243,1753,1490,0.541,0.459,43,5.57,6.49,320,2936,626,431,66,621,147,1033,13,7,7,1,6,149,0,0,7,0,3177,1730,1447,0.545,0.455,42,69,52,17,38,3,26,2,,,4,0.058,3,0.043,17,0.246,31,0.449,14,0.203,0.377,0.623,0.805,0.151,0.044,0.557,0.172,0.271,0.856,0.144,0.502,1314,1877,745,7753,418,559,490,3500,64,74,117,240,369,62,347,19,65,175,0.0104,0.0778,0.1111,0.0441,0.4589,0.0247,0.0331,0.029,0.2072,0.0038,10,9,0,0,,,,,"3:00 PM, Tuesday 25 May 2021","3:00 PM, 25 May 2021"
